1196,-1189,1450,-658,1843,-875
1196,-1189,1467,-667,1845,-909
1196,-1190,1483,-675,1846,-942
1196,-1190,1500,-685,1846,-974
1196,-1191,1517,-697,1844,-1006
1197,-1191,1535,-709,1843,-1037
1197,-1191,1552,-721,1840,-1066
1197,-1191,1568,-734,1836,-1096
1197,-1191,1584,-747,1831,-1124
1197,-1190,1601,-760,1826,-1151
1198,-1190,1617,-775,1820,-1177
1198,-1190,1633,-791,1814,-1203
1198,-1189,1648,-807,1808,-1229
1199,-1189,1663,-825,1803,-1255
1199,-1189,1677,-844,1796,-1280
1199,-1189,1691,-864,1788,-1304
1199,-1189,1703,-884,1781,-1327
1199,-1188,1716,-903,1775,-1351
1199,-1188,1727,-925,1767,-1374
1199,-1187,1738,-946,1760,-1398
1200,-1186,1748,-969,1753,-1420
1200,-1186,1757,-993,1746,-1445
1200,-1186,1765,-1017,1739,-1468
1200,-1186,1772,-1042,1732,-1492
1200,-1186,1778,-1067,1725,-1515
1200,-1186,1782,-1093,1718,-1540
1200,-1186,1786,-1119,1710,-1564
1200,-1185,1789,-1145,1703,-1589
1200,-1185,1790,-1172,1697,-1614
1200,-1185,1790,-1200,1689,-1639
1200,-1185,1788,-1227,1682,-1666
1200,-1185,1786,-1254,1675,-1692
1199,-1186,1782,-1282,1668,-1719
1199,-1186,1777,-1310,1661,-1747
1199,-1187,1770,-1338,1653,-1774
1199,-1187,1762,-1366,1646,-1802
1199,-1187,1753,-1393,1639,-1830
1199,-1188,1742,-1421,1631,-1858
1199,-1188,1729,-1448,1625,-1887
1199,-1188,1715,-1475,1618,-1915
1198,-1189,1700,-1501,1611,-1943
1198,-1189,1683,-1527,1604,-1970
1198,-1190,1666,-1551,1598,-1998
1198,-1190,1645,-1576,1592,-2024
1199,-1190,1624,-1600,1587,-2050
1198,-1191,1602,-1622,1580,-2072
1198,-1191,1578,-1644,1575,-2095
1198,-1191,1551,-1664,1569,-2115
1198,-1191,1525,-1683,1563,-2132
1198,-1191,1497,-1701,1557,-2147
1198,-1191,1467,-1717,1551,-2159
1198,-1191,1436,-1731,1545,-2169
1198,-1191,1404,-1744,1537,-2175
1199,-1191,1373,-1755,1528,-2177
1198,-1191,1339,-1764,1518,-2177
1198,-1191,1307,-1772,1507,-2174
1198,-1191,1273,-1777,1494,-2168
1198,-1191,1239,-1780,1480,-2160
1198,-1191,1205,-1780,1464,-2149
1198,-1191,1172,-1780,1446,-2137
1198,-1190,1139,-1777,1429,-2122
1198,-1190,1107,-1773,1408,-2107
1198,-1190,1074,-1766,1387,-2091
1197,-1190,1043,-1757,1364,-2075
1198,-1189,1013,-1748,1341,-2057
1197,-1189,983,-1737,1317,-2040
1197,-1189,954,-1724,1292,-2022
1197,-1188,926,-1709,1268,-2004
1197,-1188,898,-1694,1243,-1987
1197,-1187,872,-1677,1217,-1969
1197,-1187,846,-1659,1192,-1952
1197,-1186,823,-1640,1166,-1935
1197,-1186,800,-1621,1140,-1919
1197,-1186,778,-1600,1113,-1903
1196,-1187,757,-1577,1087,-1887
1196,-1187,738,-1555,1060,-1871
1196,-1187,720,-1532,1034,-1856
1196,-1187,703,-1507,1008,-1842
1196,-1187,688,-1482,982,-1826
1196,-1187,674,-1458,955,-1812
1195,-1187,662,-1431,928,-1798
1195,-1187,650,-1406,900,-1783
1195,-1187,640,-1378,873,-1768
1196,-1187,632,-1353,844,-1753
1195,-1188,625,-1327,815,-1737
1195,-1188,619,-1301,786,-1721
1195,-1188,615,-1274,757,-1704
1195,-1188,612,-1249,727,-1686
1195,-1189,610,-1223,697,-1668
1195,-1189,609,-1199,667,-1648
1196,-1189,610,-1173,636,-1626
1196,-1189,611,-1149,605,-1603
1196,-1190,613,-1127,575,-1578
1196,-1190,616,-1104,544,-1551
1196,-1190,620,-1082,514,-1522
1196,-1190,625,-1061,484,-1491
1197,-1190,630,-1040,455,-1458
1197,-1190,635,-1021,428,-1423
1197,-1190,642,-1002,402,-1384
1198,-1190,648,-983,377,-1344
1198,-1189,655,-966,354,-1302
1198,-1189,663,-949,333,-1258
1198,-1189,670,-933,314,-1211
1199,-1188,677,-919,299,-1163
1199,-1188,685,-904,285,-1114
1199,-1188,692,-891,276,-1062
1199,-1187,699,-878,269,-1010
1199,-1187,707,-867,267,-957
1199,-1187,714,-855,267,-904
1199,-1187,721,-845,273,-850
1199,-1186,729,-835,281,-798
1199,-1186,735,-826,295,-745
1199,-1186,742,-818,311,-694
1199,-1186,749,-810,333,-644
1199,-1186,755,-802,357,-596
1199,-1186,761,-795,386,-551
1198,-1186,767,-788,418,-508
1198,-1186,773,-781,454,-468
1198,-1186,779,-775,493,-431
1198,-1186,785,-769,535,-399
1197,-1187,792,-762,579,-370
1197,-1187,798,-757,624,-345
1197,-1187,804,-751,672,-325
1196,-1188,812,-745,720,-308
1196,-1188,818,-741,770,-297
1196,-1189,824,-735,820,-289
1196,-1189,831,-730,869,-285
1196,-1189,838,-724,918,-284
1196,-1190,847,-719,967,-288
1196,-1190,854,-713,1015,-296
1196,-1190,863,-707,1061,-306
1196,-1191,872,-702,1106,-320
1196,-1191,882,-696,1150,-338
1195,-1192,892,-690,1192,-357
1196,-1192,903,-684,1231,-380
1196,-1192,913,-678,1268,-404
1196,-1192,924,-672,1302,-431
1196,-1192,936,-667,1334,-460
1196,-1192,948,-661,1363,-490
1196,-1192,961,-655,1389,-522
1196,-1192,974,-649,1413,-555
1196,-1192,988,-643,1433,-589
1197,-1192,1002,-638,1451,-623
1197,-1191,1017,-633,1465,-658
1197,-1191,1032,-628,1478,-692
1198,-1190,1047,-623,1486,-727
1198,-1190,1064,-619,1491,-761
1198,-1190,1080,-614,1493,-794
1198,-1190,1098,-611,1493,-827
1198,-1189,1116,-608,1490,-858
1198,-1189,1133,-605,1485,-887
1199,-1188,1152,-603,1475,-915
1199,-1188,1170,-601,1466,-941
1199,-1187,1189,-600,1453,-965
1199,-1187,1208,-600,1439,-987
1199,-1186,1229,-600,1424,-1006
1199,-1186,1248,-601,1407,-1023
1199,-1185,1267,-602,1389,-1037
1199,-1185,1286,-604,1369,-1048
1199,-1185,1306,-608,1351,-1058
1199,-1185,1326,-611,1330,-1063
1199,-1185,1346,-616,1310,-1066
1199,-1185,1365,-621,1290,-1067
1199,-1185,1385,-627,1271,-1065
1199,-1185,1405,-635,1253,-1060
1199,-1185,1424,-642,1235,-1053
1199,-1185,1444,-651,1219,-1043
1198,-1185,1463,-661,1204,-1032
1198,-1186,1480,-670,1192,-1018
1198,-1186,1499,-681,1180,-1002
1198,-1186,1516,-692,1172,-985
1197,-1187,1534,-704,1164,-965
1197,-1187,1551,-716,1160,-944
1197,-1188,1567,-730,1158,-922
1197,-1188,1584,-743,1159,-899
1197,-1189,1599,-757,1162,-875
1197,-1189,1614,-772,1169,-851
1197,-1189,1629,-787,1178,-826
1197,-1189,1642,-802,1190,-801
1197,-1190,1656,-818,1205,-777
1197,-1190,1668,-834,1224,-753
1197,-1190,1680,-851,1245,-730
1197,-1190,1692,-868,1269,-708
1198,-1190,1702,-885,1296,-688
1198,-1190,1713,-902,1326,-669
1198,-1190,1722,-919,1358,-652
1198,-1190,1731,-936,1393,-636
1198,-1190,1739,-953,1431,-623
1198,-1190,1746,-971,1471,-613
1198,-1190,1753,-988,1513,-606
1199,-1189,1759,-1005,1557,-602
1199,-1189,1765,-1022,1602,-602
1199,-1189,1769,-1039,1650,-606
1199,-1189,1774,-1055,1697,-612
1199,-1189,1777,-1072,1745,-624
1199,-1188,1780,-1089,1793,-639
1199,-1188,1783,-1104,1841,-658
1199,-1188,1785,-1120,1889,-682
1199,-1188,1787,-1135,1936,-711
1199,-1188,1788,-1150,1981,-745
1199,-1188,1789,-1165,2023,-782
1199,-1188,1789,-1179,2064,-824
1199,-1188,1789,-1193,2102,-871
1199,-1188,1789,-1206,2135,-921
1199,-1188,1788,-1220,2164,-975
1199,-1188,1787,-1233,2189,-1032
1199,-1188,1787,-1245,2208,-1093
1199,-1188,1785,-1258,2221,-1156
1199,-1188,1783,-1271,2229,-1220
1198,-1189,1781,-1284,2230,-1286
1198,-1189,1779,-1297,2224,-1351
1198,-1189,1776,-1309,2213,-1416
1198,-1189,1774,-1322,2194,-1480
1198,-1189,1770,-1336,2170,-1542
1197,-1190,1766,-1350,2139,-1601
1197,-1190,1762,-1364,2104,-1657
1197,-1190,1758,-1379,2063,-1709
1197,-1190,1752,-1394,2019,-1757
1197,-1190,1746,-1410,1971,-1800
1197,-1190,1739,-1426,1920,-1839
1197,-1190,1731,-1443,1868,-1873
1197,-1190,1724,-1460,1813,-1902
1197,-1190,1714,-1478,1758,-1927
1198,-1190,1703,-1496,1702,-1947
1198,-1190,1692,-1514,1646,-1963
1198,-1190,1679,-1533,1591,-1975
1198,-1190,1666,-1551,1538,-1985
1198,-1190,1651,-1570,1483,-1989
1198,-1190,1634,-1588,1432,-1992
1198,-1190,1617,-1607,1381,-1991
1199,-1190,1599,-1624,1332,-1989
1199,-1190,1578,-1642,1285,-1984
1199,-1190,1557,-1659,1240,-1979
1199,-1189,1535,-1675,1196,-1972
1199,-1189,1512,-1690,1153,-1963
1199,-1189,1487,-1703,1112,-1954
1199,-1189,1462,-1717,1072,-1944
1199,-1188,1435,-1728,1034,-1934
1199,-1188,1409,-1739,997,-1923
1200,-1187,1381,-1749,961,-1914
1199,-1187,1352,-1756,925,-1903
1200,-1186,1323,-1763,891,-1893
1200,-1186,1293,-1768,857,-1883
1199,-1186,1263,-1772,824,-1873
1199,-1186,1233,-1775,791,-1863
1199,-1185,1202,-1775,759,-1854
1199,-1185,1172,-1775,727,-1844
1199,-1185,1141,-1772,696,-1835
1199,-1185,1111,-1768,665,-1826
1199,-1185,1080,-1762,634,-1819
1198,-1185,1050,-1755,604,-1811
1198,-1185,1021,-1747,575,-1803
1198,-1185,992,-1737,546,-1796
1197,-1185,963,-1726,518,-1789
1197,-1185,935,-1713,492,-1782
1197,-1186,908,-1699,466,-1775
1196,-1186,881,-1683,441,-1768
1196,-1186,856,-1666,417,-1762
1196,-1187,832,-1647,395,-1756
1195,-1188,807,-1629,375,-1749
1195,-1188,785,-1608,356,-1743
1195,-1189,763,-1586,340,-1736
1195,-1189,743,-1564,326,-1728
1195,-1189,724,-1540,313,-1720
1195,-1190,706,-1515,302,-1711
1195,-1190,690,-1490,294,-1702
1195,-1190,675,-1464,289,-1691
1195,-1190,662,-1437,284,-1679
1195,-1190,650,-1410,282,-1667
1195,-1191,640,-1382,282,-1653
1195,-1191,632,-1355,283,-1639
1195,-1191,624,-1328,287,-1624
1195,-1191,618,-1300,291,-1607
1195,-1191,614,-1272,295,-1589
1196,-1191,611,-1245,302,-1570
1196,-1191,610,-1218,308,-1553
1196,-1191,609,-1191,317,-1532
1196,-1191,610,-1164,325,-1512
1196,-1190,612,-1138,333,-1492
1196,-1190,615,-1113,342,-1472
1196,-1190,619,-1088,352,-1451
1196,-1190,624,-1062,361,-1429
1197,-1190,631,-1037,371,-1408
1197,-1190,637,-1014,382,-1387
1197,-1189,644,-992,392,-1366
1197,-1189,653,-969,402,-1344
1197,-1189,663,-947,412,-1323
1198,-1188,674,-924,423,-1302
1198,-1188,684,-905,433,-1281
1198,-1188,695,-885,443,-1261
1198,-1188,707,-866,454,-1241
1198,-1188,719,-847,464,-1220
1198,-1188,734,-829,475,-1201
1198,-1187,746,-812,485,-1181
1198,-1187,761,-796,496,-1162
1197,-1188,775,-780,506,-1144
1197,-1188,790,-765,516,-1125
1197,-1188,806,-751,526,-1107
1197,-1188,822,-738,537,-1090
1197,-1188,838,-725,546,-1071
1197,-1189,854,-713,557,-1053
1197,-1189,870,-701,567,-1035
1197,-1189,888,-690,577,-1018
1197,-1189,906,-680,587,-1002
1197,-1189,922,-670,597,-984
1197,-1189,940,-662,607,-967
1197,-1189,958,-653,618,-951
1197,-1189,976,-646,628,-935
1197,-1189,995,-639,638,-918
1197,-1190,1015,-633,649,-902
1197,-1190,1031,-627,660,-885
1197,-1190,1049,-621,671,-869
1197,-1190,1068,-617,683,-853
1197,-1190,1087,-613,694,-836
1197,-1190,1105,-609,705,-821
1197,-1190,1124,-607,718,-805
1198,-1189,1143,-604,730,-789
1198,-1189,1161,-603,743,-773
1198,-1189,1180,-602,755,-758
1198,-1189,1199,-601,769,-742
1198,-1189,1217,-601,783,-726
1198,-1188,1237,-602,797,-711
1198,-1188,1254,-603,812,-695
1198,-1188,1272,-604,827,-681
1199,-1187,1290,-606,843,-665
1199,-1187,1309,-610,858,-651
1199,-1187,1326,-613,876,-636
1199,-1186,1344,-617,892,-622
1199,-1186,1362,-622,910,-608
1199,-1186,1379,-627,929,-594
1199,-1186,1396,-632,948,-580
1199,-1186,1413,-639,968,-567
1199,-1186,1430,-645,988,-555
1199,-1186,1447,-653,1009,-543
1198,-1186,1463,-661,1031,-531
1199,-1186,1478,-670,1053,-520
1198,-1186,1494,-678,1076,-509
1198,-1187,1510,-687,1100,-499
1198,-1187,1525,-697,1125,-489
1198,-1187,1540,-708,1150,-481
1198,-1187,1555,-719,1177,-473
1198,-1187,1569,-730,1204,-465
1197,-1188,1582,-742,1232,-459
1197,-1189,1596,-754,1260,-453
1197,-1189,1609,-766,1290,-448
1197,-1189,1622,-779,1321,-444
1197,-1189,1634,-793,1351,-442
1197,-1189,1646,-806,1384,-441
1197,-1189,1657,-821,1416,-441
1197,-1190,1668,-835,1450,-442
1196,-1190,1679,-850,1483,-445
1197,-1190,1689,-865,1518,-450
1197,-1190,1699,-881,1553,-455
1197,-1190,1709,-897,1589,-463
1197,-1190,1717,-912,1625,-472
1197,-1190,1726,-928,1661,-483
1197,-1190,1734,-944,1699,-497
1197,-1190,1741,-961,1736,-512
1198,-1190,1748,-978,1773,-529
1198,-1190,1754,-995,1810,-549
1198,-1190,1760,-1011,1847,-571
1198,-1190,1765,-1028,1883,-595
1198,-1190,1770,-1045,1919,-622
1198,-1190,1775,-1062,1953,-651
1198,-1190,1778,-1080,1988,-683
1199,-1190,1781,-1097,2020,-716
1199,-1190,1784,-1114,2052,-754
1199,-1190,1786,-1131,2081,-793
1199,-1189,1788,-1148,2109,-835
1199,-1189,1789,-1165,2134,-879
1199,-1189,1790,-1182,2157,-925
1199,-1189,1790,-1200,2178,-974
1199,-1189,1789,-1216,2195,-1025
1199,-1189,1788,-1234,2209,-1078
1199,-1189,1786,-1251,2219,-1131
1200,-1188,1785,-1267,2226,-1187
1199,-1189,1782,-1284,2229,-1243
1200,-1188,1779,-1301,2228,-1300
1199,-1188,1776,-1318,2223,-1357
1199,-1188,1772,-1335,2213,-1414
1199,-1188,1766,-1353,2200,-1471
1199,-1188,1761,-1370,2182,-1527
1199,-1188,1755,-1387,2161,-1581
1199,-1188,1748,-1405,2135,-1634
1199,-1188,1741,-1422,2107,-1685
1199,-1188,1733,-1440,2074,-1733
1199,-1188,1725,-1458,2038,-1780
1199,-1188,1715,-1476,2001,-1823
1199,-1188,1704,-1494,1959,-1865
1199,-1188,1693,-1511,1917,-1902
1199,-1188,1681,-1529,1871,-1937
1199,-1188,1667,-1547,1825,-1969
1198,-1189,1653,-1565,1779,-1999
1198,-1189,1637,-1583,1729,-2024
1198,-1189,1621,-1600,1681,-2047
1198,-1189,1604,-1617,1631,-2068
1198,-1189,1586,-1633,1581,-2085
1198,-1189,1566,-1650,1533,-2100
1198,-1189,1546,-1665,1483,-2112
1198,-1189,1525,-1680,1434,-2122
1198,-1189,1502,-1695,1387,-2130
1198,-1189,1479,-1707,1339,-2137
1198,-1189,1454,-1720,1292,-2140
1198,-1189,1430,-1732,1246,-2143
1198,-1189,1403,-1742,1201,-2144
1198,-1189,1377,-1751,1156,-2144
1198,-1189,1349,-1759,1113,-2142
1198,-1189,1321,-1765,1071,-2140
1198,-1189,1293,-1771,1030,-2136
1198,-1189,1264,-1774,990,-2132
1197,-1189,1235,-1777,950,-2126
1197,-1189,1205,-1778,912,-2119
1197,-1189,1176,-1778,875,-2111
1197,-1189,1147,-1776,838,-2103
1197,-1189,1116,-1772,802,-2094
1198,-1188,1087,-1767,769,-2083
1197,-1188,1057,-1760,736,-2073
1197,-1188,1028,-1752,703,-2062
1197,-1188,1000,-1743,672,-2050
1197,-1188,971,-1731,643,-2038
1197,-1188,944,-1719,614,-2024
1197,-1188,917,-1705,586,-2009
1196,-1188,891,-1690,560,-1993
1196,-1188,866,-1674,535,-1977
1196,-1188,841,-1656,511,-1960
1196,-1188,818,-1638,489,-1943
1196,-1188,796,-1619,468,-1924
1196,-1188,775,-1597,448,-1904
1196,-1188,755,-1576,429,-1884
1196,-1188,736,-1554,411,-1863
1196,-1189,718,-1531,395,-1841
1195,-1189,702,-1507,380,-1819
1196,-1189,688,-1483,365,-1795
1196,-1189,674,-1459,352,-1770
1196,-1189,662,-1434,339,-1745
1196,-1189,651,-1408,328,-1720
1196,-1189,641,-1383,317,-1693
1196,-1189,633,-1358,307,-1666
1195,-1190,627,-1332,299,-1639
1196,-1190,621,-1307,290,-1611
1196,-1190,616,-1281,283,-1583
1196,-1190,613,-1256,277,-1554
1196,-1190,610,-1231,270,-1524
1196,-1190,610,-1206,266,-1496
1196,-1190,610,-1181,260,-1464
1196,-1190,611,-1157,255,-1434
1196,-1190,613,-1133,252,-1403
1196,-1190,615,-1111,249,-1372
1196,-1190,619,-1088,247,-1340
1197,-1190,624,-1065,246,-1309
1197,-1190,629,-1043,245,-1277
1197,-1190,635,-1022,244,-1245
1197,-1190,642,-1001,245,-1213
1197,-1190,649,-981,246,-1181
1198,-1189,657,-961,248,-1148
1198,-1189,666,-941,251,-1116
1198,-1189,675,-923,254,-1083
1198,-1189,684,-905,258,-1050
1198,-1189,694,-888,263,-1018
1198,-1189,704,-872,269,-985
1198,-1188,715,-855,276,-952
1198,-1188,726,-840,283,-919
1198,-1188,737,-825,291,-887
1198,-1188,748,-811,301,-854
1198,-1188,760,-797,311,-822
1198,-1188,772,-784,323,-790
1198,-1188,784,-771,335,-758
1198,-1188,795,-760,348,-727
1198,-1188,808,-748,362,-696
1198,-1188,821,-738,378,-666
1197,-1188,833,-728,394,-635
1197,-1188,845,-718,411,-606
1197,-1188,858,-709,430,-576
1197,-1188,871,-700,449,-547
1197,-1188,884,-692,469,-520
1197,-1188,897,-684,491,-492
1197,-1188,909,-677,514,-465
1197,-1188,921,-670,536,-440
1197,-1188,934,-664,561,-415
1197,-1188,946,-658,586,-391
1196,-1189,959,-652,612,-367
1196,-1189,971,-646,639,-345
1196,-1189,984,-641,667,-324
1196,-1189,996,-636,696,-304
1196,-1189,1009,-632,726,-285
1196,-1189,1021,-629,756,-268
1196,-1189,1034,-625,787,-251
1196,-1189,1045,-621,819,-236
1196,-1189,1058,-618,851,-221
1196,-1189,1070,-615,884,-209
1196,-1189,1083,-613,918,-197
1197,-1189,1095,-610,952,-187
1197,-1189,1107,-608,986,-178
1197,-1189,1120,-607,1020,-170
1197,-1189,1132,-605,1055,-164
1197,-1189,1145,-604,1090,-160
1197,-1189,1156,-603,1125,-157
1197,-1189,1168,-602,1161,-155
1197,-1189,1181,-601,1196,-155
1198,-1188,1192,-600,1231,-155
1198,-1188,1206,-601,1266,-158
1198,-1188,1219,-601,1301,-162
1198,-1188,1230,-601,1336,-167
1198,-1188,1243,-602,1370,-173
1198,-1188,1255,-603,1404,-182
1198,-1188,1268,-605,1438,-191
1198,-1188,1279,-605,1471,-202
1198,-1188,1293,-608,1503,-213
1198,-1188,1305,-610,1536,-227
1199,-1188,1318,-612,1567,-241
1199,-1188,1331,-615,1598,-257
1199,-1188,1344,-619,1628,-273
1198,-1188,1357,-622,1658,-292
1198,-1189,1369,-626,1687,-310
1198,-1189,1382,-629,1715,-330
1198,-1189,1395,-634,1742,-351
1198,-1189,1408,-638,1768,-372
1198,-1189,1421,-644,1793,-395
1198,-1189,1434,-650,1818,-419
1198,-1189,1447,-655,1842,-442
1198,-1189,1461,-662,1864,-468
1198,-1189,1474,-668,1886,-493
1198,-1189,1487,-676,1907,-519
1198,-1189,1500,-683,1927,-546
1198,-1189,1513,-692,1946,-574
1198,-1189,1527,-701,1964,-601
1198,-1189,1540,-710,1981,-630
1198,-1189,1553,-719,1997,-659
1198,-1189,1566,-730,2013,-687
1198,-1189,1579,-740,2027,-717
1198,-1189,1592,-751,2041,-746
1198,-1189,1605,-763,2053,-776
1197,-1190,1618,-776,2065,-806
1198,-1189,1630,-788,2076,-837
1198,-1189,1642,-802,2086,-867
1197,-1190,1654,-816,2096,-897
1198,-1190,1665,-831,2104,-928
1198,-1190,1677,-846,2112,-959
1198,-1190,1688,-862,2119,-989
1198,-1189,1699,-879,2125,-1020
1198,-1190,1710,-896,2131,-1051
1198,-1189,1719,-913,2136,-1082
1198,-1189,1728,-932,2140,-1112
1198,-1189,1738,-950,2144,-1143
1198,-1189,1746,-970,2147,-1173
1198,-1189,1754,-990,2150,-1203
1198,-1189,1761,-1010,2152,-1233
1198,-1189,1767,-1032,2153,-1264
1198,-1189,1773,-1054,2153,-1294
1198,-1189,1778,-1076,2153,-1324
1198,-1189,1782,-1099,2153,-1353
1199,-1189,1785,-1122,2151,-1383
1199,-1189,1788,-1145,2150,-1412
